SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1625, 65, 0.57223374, 0.79024047, -0.09567375, 2.80580783, 1.49752331, -0.73962742, 53.61005402, 37.47442245, -58.84244156, -81.93512726, 36.40391541, 147.99658203, 0.00087242, 0.39841563, 0.53367281, -0.74596083, 0.02124000, 0.00665271, -0.01724292, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1650, 66, 0.57816517, 0.79248232, -0.09577377, 2.58702302, 1.90763879, -0.52353084, 53.61005402, 37.47442245, -58.84244156, -81.93228912, 36.40328979, 147.99047852, 0.00092563, 0.39844051, 0.53363526, -0.74597436, 0.01529974, 0.00441176, -0.01718337, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1675, 67, 0.58651584, 0.79281747, -0.09932947, 2.36975455, 2.11223841, -0.45010620, 53.61005402, 37.47442245, -58.84244156, -81.93032837, 36.40291214, 147.98379517, 0.00097815, 0.39846957, 0.53360057, -0.74598360, 0.00694376, 0.00407648, -0.01365547, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1700, 68, 0.58943111, 0.79098910, -0.09948564, 2.43907213, 2.45580220, -0.23585381, 53.52236176, 38.38058853, -58.93013763, -81.92877197, 36.40318680, 147.97613525, 0.00103178, 0.39850673, 0.53356290, -0.74599063, 0.00403237, 0.00589901, -0.01352046, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1725, 69, 0.59014463, 0.79310799, -0.10128761, 2.58095527, 2.72970128, 0.04715689, 53.52236176, 38.38058853, -58.93013763, -81.92728424, 36.40426636, 147.96777344, 0.00108523, 0.39855164, 0.53352040, -0.74599695, 0.00333399, 0.00376624, -0.01173762, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1750, 70, 0.58917314, 0.79468572, -0.10016169, 2.72320127, 2.93655992, 0.18937716, 53.52236176, 38.38058853, -58.93013763, -81.93791199, 36.40488052, 147.95172119, 0.00114916, 0.39862987, 0.53353161, -0.74594700, 0.00431412, 0.00220305, -0.01271482, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1775, 71, 0.59171766, 0.79797268, -0.09706164, 2.57781482, 3.14183116, 0.26257592, 53.52236176, 38.38058853, -58.93013763, -81.93713379, 36.40663528, 147.94216919, 0.00120387, 0.39868402, 0.53348726, -0.74594969, 0.00179428, -0.00110346, -0.01582314, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1800, 72, 0.59353536, 0.80004287, -0.09507852, 1.92868006, 3.41163993, 0.33829638, 53.52236176, 38.38058853, -58.93013763, -81.93845367, 36.40867615, 147.93180847, 0.00125485, 0.39874342, 0.53345281, -0.74594247, 0.00000518, -0.00319195, -0.01778496, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1825, 73, 0.59447384, 0.80235529, -0.10176590, 1.56707191, 3.68413424, 0.41311342, 53.72697830, 38.26366425, -59.60245514, -81.94116211, 36.41098785, 147.92066956, 0.00130463, 0.39880821, 0.53342366, -0.74592870, -0.00090075, -0.00552279, -0.01105665, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1850, 74, 0.59833574, 0.80123109, -0.10790090, 1.42168522, 3.88940573, 0.48631224, 53.72697830, 38.26366425, -59.60245514, -81.94458008, 36.41355896, 147.90890503, 0.00135435, 0.39887714, 0.53339618, -0.74591142, -0.00472659, -0.00441814, -0.00487032, 0.00000000, 0.00000000, 0.00000000, 0.00000000
