SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1000, 40, -0.13117178, -0.99929702, -0.04550033, 4.09338665, -4.78346586, 2.99201775, -5.11546326, -25.89885902, -60.18708038, 85.30831146, -8.17689419, -71.73706818, 0.62277621, -0.51695848, 0.43848884, 0.39068043, -0.01105794, 0.01277995, -0.03546251, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1025, 41, -0.13445076, -0.99662215, -0.04447509, 3.73030543, -4.36920071, 2.85894179, -5.11546326, -25.89885902, -60.18708038, 85.31912231, -8.18491173, -71.74748230, 0.62271678, -0.51694459, 0.43861231, 0.39065525, -0.00791747, 0.01010984, -0.03630016, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1050, 42, -0.13504821, -0.99859846, -0.04401533, 3.29649615, -4.09408236, 2.72420955, -5.11546326, -25.89885902, -60.18708038, 85.32874298, -8.19253445, -71.75721741, 0.62266362, -0.51692837, 0.43872669, 0.39063281, -0.00745171, 0.01209140, -0.03659256, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1075, 43, -0.13879430, -1.00048041, -0.04257010, 3.22508478, -4.16289282, 2.65357018, -5.11546326, -25.89885902, -60.18708038, 85.33822632, -8.19999123, -71.76715088, 0.62261003, -0.51691133, 0.43884066, 0.39061284, -0.00383444, 0.01397860, -0.03787313, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1100, 44, -0.14206065, -1.00246048, -0.04271593, 3.07869530, -3.88399005, 2.44801044, -5.52470016, -24.84653664, -60.97632217, 85.34724426, -8.20688152, -71.77642822, 0.62255895, -0.51689661, 0.43894720, 0.39059386, -0.00068711, 0.01596308, -0.03757055, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1125, 45, -0.14521270, -1.00307930, -0.04345213, 3.36694860, -4.01538515, 2.16552615, -5.52470016, -24.84653664, -60.97632217, 85.35704041, -8.21309185, -71.78609467, 0.62250102, -0.51688737, 0.43905485, 0.39057750, 0.00235765, 0.01658356, -0.03666450, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1150, 46, -0.14944662, -1.00543618, -0.04335734, 3.58400416, -4.21778774, 1.95225179, -5.52470016, -24.84653664, -60.97632217, 85.36746216, -8.21880817, -71.79631042, 0.62243682, -0.51688141, 0.43916470, 0.39056420, 0.00649281, 0.01894009, -0.03657864, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1175, 47, -0.15078124, -1.00616419, -0.04446553, 3.79990578, -4.28171587, 1.74085867, -5.52470016, -24.84653664, -60.97632217, 85.37845612, -8.22401333, -71.80673218, 0.62236780, -0.51687986, 0.43927485, 0.39055243, 0.00773755, 0.01966572, -0.03528018, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1200, 48, -0.15235099, -1.00813460, -0.04473687, 3.94471598, -4.41774893, 1.66860056, -5.52470016, -24.84653664, -60.97632217, 85.38986206, -8.22906208, -71.81752014, 0.62229526, -0.51687980, 0.43938726, 0.39054179, 0.00922010, 0.02163297, -0.03481147, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1225, 49, -0.15173627, -1.00962055, -0.04378330, 4.30705166, -4.82432508, 1.31220269, -5.87547493, -25.84039688, -60.15784836, 85.40232086, -8.23329926, -71.82939148, 0.62221164, -0.51688457, 0.43950424, 0.39053708, 0.00853219, 0.02311218, -0.03554957, 0.00000000, 0.00000000, 0.00000000, 0.00000000
