SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.1400, 56, 1.00538933, -0.01754197, -0.04452917, 0.75288117, 2.30563307, -1.28257298, 56.12393951, -5.46623802, -58.46243668, 13.14878845, 87.37970734, -129.83404541, -0.23289594, 0.65659475, 0.21592459, -0.68411946, -0.00643492, 0.00714191, 0.00000934, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1425, 57, 1.00346661, -0.01992103, -0.04211771, 0.53518665, 2.51462722, -1.48884773, 56.12393951, -5.46623802, -58.46243668, 13.10207748, 87.38658142, -129.88211060, -0.23285422, 0.65662801, 0.21595071, -0.68409353, -0.00450671, 0.00958482, -0.00229227, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1450, 58, 1.00347865, -0.02154492, -0.04030963, 0.46554923, 2.17435908, -1.91287482, 56.12393951, -5.46623802, -58.46243668, 13.02803993, 87.39295959, -129.95742798, -0.23280875, 0.65665382, 0.21598221, -0.68407428, -0.00451368, 0.01129116, -0.00400533, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1475, 59, 1.00540948, -0.02004706, -0.04126823, 0.17990333, 1.89911711, -2.19543362, 56.12393951, -5.46623802, -58.46243668, 12.93430233, 87.39875031, -130.05175781, -0.23276445, 0.65667272, 0.21602063, -0.68405908, -0.00643993, 0.00988868, -0.00296394, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1500, 60, 1.00612676, -0.01673205, -0.04073016, 0.10990223, 1.62588930, -2.47866988, 56.03624725, -6.05086231, -58.11166382, 12.82142448, 87.40424347, -130.16502380, -0.23271823, 0.65668583, 0.21606275, -0.68404889, -0.00715286, 0.00668149, -0.00343114, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1525, 61, 1.00284517, -0.01344089, -0.03981768, -0.03119072, 1.28055573, -2.62277198, 56.03624725, -6.05086231, -58.11166382, 12.69579411, 87.40869904, -130.29066467, -0.23267350, 0.65669245, 0.21610729, -0.68404371, -0.00386775, 0.00350471, -0.00428775, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1550, 62, 1.00283527, -0.01073513, -0.03989843, -0.10307233, 1.27988422, -2.62254596, 56.03624725, -6.05086231, -58.11166382, 12.56949139, 87.41330719, -130.41683960, -0.23262981, 0.65669864, 0.21615289, -0.68403822, -0.00385422, 0.00091348, -0.00415130, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1575, 63, 0.99859220, -0.01026847, -0.03951600, -0.31824699, 1.20973098, -2.69273424, 56.03624725, -6.05086231, -58.11166382, 12.43764782, 87.41770172, -130.54800415, -0.23258847, 0.65670240, 0.21620236, -0.68403304, 0.00039232, 0.00056478, -0.00448109, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1600, 64, 0.99690670, -0.01141384, -0.03733053, -0.31540760, 0.92728806, -2.34687257, 56.03624725, -6.05086231, -58.11166382, 12.32072258, 87.42119598, -130.66427612, -0.23255359, 0.65670353, 0.21624540, -0.68403018, 0.00208056, 0.00181305, -0.00662628, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.1625, 65, 0.99606204, -0.01070639, -0.03548501, -0.38481343, 0.71121424, -1.85999525, 55.36392975, -6.60625553, -58.40397644, 12.22720909, 87.42400360, -130.75697327, -0.23252799, 0.65670341, 0.21628138, -0.68402761, 0.00292742, 0.00118740, -0.00844103, 0.00000000, 0.00000000, 0.00000000, 0.00000000
